time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1200000000000023,-1.00475838941,-0.370921916191,20.3487983432,6.07900494443,0.0773700484593,0.0,-1.27079219686,-1.45308854118,5.69975237789,-0.150115384841,0.0662976585222,0.0,461.72523189985156,463.9830906349385,464.8897701559425,463.3495766074873
3.1800000000000024,-1.08245704429,-0.461828980622,20.6909362001,6.07043027825,0.0811283781472,0.0,-1.31950252746,-1.57787639754,5.70444863237,-0.131427626284,0.0540812436662,0.0,445.33775630581715,444.3399757037012,443.73105387231976,445.24351989334536
3.2400000000000024,-1.16293155841,-0.55981663355,21.0307592504,6.06253688445,0.0845118145762,0.0,-1.36326580917,-1.68902966753,5.62306839532,-0.131815410378,0.0606481640001,0.0,417.7493030268551,418.32403649950624,415.45684397765996,415.40561648562067
3.3000000000000025,-1.24645807392,-0.665550485469,21.3698991666,6.05471747251,0.0883313103618,0.0,-1.42128258023,-1.83607615916,5.68087759733,-0.127498166243,0.0690829441749,0.0,461.2139153238832,461.8825104073239,462.9165560373919,463.2413913586453
3.3600000000000025,-1.33314411109,-0.779235632424,21.7080937054,6.04792679413,0.0924264629499,0.0,-1.46859765046,-1.9540259135,5.59235782779,-0.0939421612376,0.0665386757538,0.0,415.99656250660456,415.7775187735648,413.98770528622015,416.9173429085886
3.4200000000000026,-1.4231805664,-0.90121742031,22.0455964311,6.04209534067,0.0960579943972,0.0,-1.53295662936,-2.11246466576,5.65697770583,-0.104635795989,0.0444336147948,0.0,465.82089617234965,464.09107488857234,467.15437457404954,466.3119679451579
3.4800000000000026,-1.51708973544,-1.03267804955,22.386341131,6.03570771362,0.0986336197816,0.0,-1.59756874247,-2.27005189176,5.70051265105,-0.110381611463,0.0397306165167,0.0,460.8170792415517,460.4460320729908,461.27005581413357,460.8064808398851
3.5400000000000027,-1.61436619069,-1.17232774028,22.7241745032,6.02953376571,0.101642761119,0.0,-1.64523511737,-2.38551538667,5.56094890702,-0.0910569887915,0.0654692917125,0.0,399.0903825402048,401.43516856610074,399.80880988361554,401.5553731848977
3.6000000000000028,-1.71490306912,-1.31985379024,23.0569202065,6.02488578294,0.105028873643,0.0,-1.70632148423,-2.53243536171,5.53030458837,-0.0589102758072,0.0241493777752,0.0,438.7734524324397,435.33073019575085,436.7825575610312,439.4505709329712
3.660000000000003,-1.81921415977,-1.47640935932,23.3883036,6.02151297621,0.10603671519,0.0,-1.77083113967,-2.6863770747,5.51550944028,-0.0513039859056,-0.00497419303737,0.0,444.21362284150194,441.81839229928096,443.3998248266302,444.0222300087713
3.720000000000003,-1.9273302287,-1.64206779837,23.718027894,6.01846081479,0.105522692716,0.0,-1.83302821356,-2.83587025014,5.47516547697,-0.0500142706048,-0.0169475120666,0.0,435.4701711604002,434.4673382535714,435.97587557451374,436.08194522056675
3.780000000000003,-2.03964806661,-1.81793674935,24.0496480231,6.01541547051,0.104485222115,0.0,-1.91073170152,-3.02658436987,5.5779054742,-0.052280955659,-0.0179874811279,0.0,480.8817813285051,480.80308429777614,482.1133003856755,481.9405580602299
3.840000000000003,-2.1566672592,-2.0054672583,24.3879190282,6.01215191412,0.103394995522,0.0,-1.98972070772,-3.22458609502,5.69673035244,-0.0589891899527,-0.0185388788032,0.0,487.9911209903181,487.95004741132266,488.6754748118263,488.1733852904008
3.900000000000003,-2.27789390425,-2.20363201392,24.7285083423,6.00850104894,0.102198148456,0.0,-2.05109846703,-3.38126544864,5.65607143606,-0.0648492970375,-0.0229246406182,0.0,440.8679196554102,440.505332926517,439.76483007509745,439.27634273676483
3.960000000000003,-2.40305880528,-2.41199262963,25.0691692794,6.00468325916,0.100371631514,0.0,-2.12089595614,-3.56438742,5.69861024733,-0.0612971550609,-0.0530207867534,0.0,468.29821775185763,465.9503410283403,467.548184731488,467.82218118866456
4.020000000000002,-2.53229493051,-2.631205229,25.4115643376,6.00096326736,0.0975546577426,0.0,-2.18670131919,-3.74302477297,5.71404614115,-0.0634429997548,-0.0369601562988,0.0,460.465018677901,461.7327991253337,459.46305309637074,459.2902300426745
4.080000000000001,-2.66564731875,-2.86182418897,25.7569184817,5.99745274378,0.0956572696058,0.0,-2.25812687598,-3.9445146473,5.79680396558,-0.0501225758981,-0.0226559564944,0.0,482.6193052742285,483.6976732618322,481.01382085142865,482.01958163190153
4.14,-2.80342228061,-3.10511304659,26.108869388,5.99465503047,0.0939765888027,0.0,-2.33413052551,-4.16520924962,5.93358958278,-0.040426068133,-0.0417622274507,0.0,501.37952797503846,499.9890053105763,499.82312041455697,500.5283996853639
4.199999999999998,-2.94513395409,-3.35993863743,26.4629776037,5.99240146853,0.0911786611524,0.0,-2.38943305123,-4.32932126202,5.86998103747,-0.0323683214132,-0.0587821979734,0.0,441.42282184547,440.0142757845119,439.6581039290441,440.32469164039367
4.259999999999997,-3.09006832084,-3.62449622694,26.8126516378,5.99028410403,0.0877576575423,0.0,-2.44151355041,-4.48963466791,5.78592652892,-0.0418848708937,-0.0537022405343,0.0,433.9407508499106,434.364775263073,433.2803151513968,432.478672902989
4.319999999999996,-3.23811031496,-3.89882166098,27.1575361715,5.98770738778,0.0848429888266,0.0,-2.49304119693,-4.65494550524,5.7102403834,-0.0451545295246,-0.0399159613432,0.0,435.51712770990594,436.6674602252285,436.3616644959608,436.0874999503674
4.379999999999995,-3.38922986529,-4.18320915263,27.4980816198,5.98452536373,0.0826586115062,0.0,-2.54414876776,-4.82505352961,5.64120905321,-0.0775043330569,-0.0301785906814,0.0,438.0440163694778,438.85259022430404,439.71226375923595,437.0211059089028
4.439999999999993,-3.54354724476,-4.47844895676,27.8362538133,5.98029754179,0.0803774217835,0.0,-2.59960783371,-5.01672376291,5.63067501653,-0.0591855161219,-0.0622887786411,0.0,459.38541645634626,456.8305915175497,457.0273354027771,458.48169237250806
4.499999999999992,-3.70084610171,-4.78414184945,28.1700711367,5.97636892088,0.0764755440555,0.0,-2.64351424937,-5.17362692672,5.49686907624,-0.0826340476682,-0.0711708503182,0.0,417.51353749089714,416.7341942496916,418.70229248430604,416.6529502922739
4.559999999999991,-3.86097753049,-5.10031701014,28.4988833888,5.97190521436,0.0721619454393,0.0,-2.69387629246,-5.36607441647,5.46315515231,-0.0616090843531,-0.0733780248731,0.0,451.6681408431504,451.48615668610216,449.38768135164923,451.08472444063864
4.6199999999999894,-4.02417326208,-5.4286076927,28.8270443151,5.96834589193,0.0674386717007,0.0,-2.74558717394,-5.57735278937,5.47490146296,-0.0551026111408,-0.0924221971263,0.0,467.4558612461293,465.9642905421051,465.78321799146204,466.28960771183046
4.679999999999988,-4.19027889349,-5.76915974699,29.1542639676,5.96597221466,0.0616154525893,0.0,-2.79084909958,-5.77482707327,5.432167108,-0.0192170126648,-0.108448670852,0.0,450.53879636111975,449.2327143739756,448.82947312539494,451.7322276207242
4.739999999999987,-4.3591585479,-6.12240451665,29.4811943654,5.96506089763,0.055397741431,0.0,-2.83789946609,-6.00021141213,5.46486910478,-0.00815233759927,-0.0954117590503,0.0,475.23222325415827,476.22204624780875,473.2701724367955,474.1213571753258
4.799999999999986,-4.53062370236,-6.4884841037,29.8077451535,5.96483711065,0.0494973642325,0.0,-2.87718305617,-6.20277299921,5.42001198353,0.00390442705808,-0.104948234973,0.0,451.2902487323364,450.51141350435495,451.06632715430675,452.03928389569853
4.859999999999984,-4.70442867682,-6.86724513949,30.1329801063,5.96519000383,0.042880564133,0.0,-2.9157855394,-6.42281410522,5.42075822715,0.00956862355907,-0.123937001786,0.0,467.43161970096173,465.93872413679617,465.5606337702024,466.00362496908275
4.919999999999983,-4.88018491064,-7.25736488715,30.4524434725,5.96622213167,0.0355531135642,0.0,-2.94241934088,-6.58181080607,5.22887275017,0.0292428228329,-0.118728103472,0.0,400.17514221339997,400.63387199891514,401.24732048377365,403.0300309529669
4.979999999999982,-5.05765072256,-7.65878008159,30.7655414568,5.96817598649,0.028716302554,0.0,-2.9725633428,-6.79891173263,5.20755923862,0.0384928901774,-0.105787745215,0.0,457.4830524662617,458.50128945468833,457.78645198176736,458.5224584428307
5.0399999999999805,-5.2368661071,-8.07378900302,31.0789412341,5.9707748996,0.0219498618354,0.0,-3.00071484461,-7.03479398146,5.23863343148,0.0515390702474,-0.132818953924,0.0,475.34638821021593,473.25894354448235,475.22712041413297,476.2272153420121
